@lat,@lon
34.3087345,-118.4315248
42.6703399,-83.0101759
44.5261602,-122.9075826
44.5275449,-122.9054276
38.9553773,-92.3811491
33.9425030,-118.4105158
40.1644957,-75.4810703
33.9423316,-118.4063673
34.0501610,-118.2535756
30.4705954,-97.8069306
33.8453307,-118.3870840
40.6000727,-73.6541485
33.2461444,-111.7911060
46.5585330,-87.4058381
25.5749144,-80.3682974
26.0068317,-80.3557936
39.0273223,-77.1399573
26.8840451,-80.1071830
27.4995177,-81.4886092
39.9574451,-74.1731042
19.4655714,-99.0844095
37.6595632,-77.6377386
37.3040955,-121.9142219
19.0352938,-98.2037966
40.7510948,-74.0254130
41.4677143,-81.7713502
33.9691639,-118.1641450
41.5954680,-85.8562233
44.9762513,-93.2715641
26.4092052,-80.1210471
41.5666978,-85.8152843
42.9698595,-85.7786010
33.0100511,-96.9693006
33.0124461,-96.9706278
36.0126875,-84.2676031
36.0143491,-84.2552607
19.0932436,-98.2293484
37.0994560,-113.5337245
33.9015115,-118.3667534
29.2709274,-94.8279732
19.4300806,-99.2068232
40.1906064,-105.1028517
47.6131232,-122.2013922
47.2439800,-122.5274759
35.0781057,-80.8170286
37.4180725,-121.9556856
34.0708823,-84.2730908
40.5513478,-112.2975781
19.9763055,-102.2926855
36.0549716,-96.0015892
29.8326995,-95.6840642
41.1333134,-85.0657064
39.5745867,-104.9916627
41.7501702,-87.9432302
38.1667900,-84.8978756
33.4071344,-111.9651964
47.6266618,-122.6282535
40.5214935,-74.5213524
29.7752825,-95.6434503
39.1312865,-76.7404659
40.6043550,-73.9719259
44.2623204,-88.4567133
41.2914011,-96.1452418
18.3924003,-65.9750474
41.6447529,-93.5013823
32.7547648,-97.3320584
33.9832798,-80.9679785
34.1361288,-117.1970739
19.3216177,-99.0941912
42.3672101,-71.0166958
42.3660567,-71.0152102
44.9838036,-93.2671556
30.3327960,-95.4795713
42.7110197,-83.0380292
39.7605523,-121.8450033
40.7624367,-73.5270311
33.9321171,-84.3484917
41.8526305,-87.6346207
48.7697881,-122.4437310
40.1391275,-76.5905177
36.2342693,-115.0505397
33.5505958,-117.6710509
41.5724116,-72.3346855
34.1148842,-118.1833608
41.8913731,-87.6481710
47.5635936,-122.6251977
32.6220305,-115.5078217
25.8087807,-80.3152852
43.4199383,-80.4466219
37.9773690,-122.0669176
34.3647030,-89.5315484
37.3038598,-121.8972207
33.9948378,-117.9071800
38.8185290,-121.1893602
41.0983095,-85.0905553
33.5736538,-111.7181890
40.7026645,-73.9908577
47.2004652,-122.5296310
43.7728349,-79.5051766
39.9145790,-104.9995944
43.6337852,-70.3477646
40.9023822,-81.1545239
51.0443786,-114.0653713
34.1679129,-117.3318666
40.8510936,-73.9384166
39.5602660,-89.2939118
47.5958392,-122.6299019
40.7198480,-74.0049417
47.6507975,-122.6925677
47.7975943,-122.2117675
19.3408155,-99.2520891
38.2938090,-77.5182847
36.1558683,-115.3321921
33.2906283,-111.7191910
20.8825256,-156.4543970
34.1465558,-118.1345131
45.5307297,-122.5600783
41.1338699,-85.0134422
33.6723634,-111.9057190
33.8588279,-118.0905574
38.9634658,-78.1927854
39.7485804,-122.2047491
40.8465686,-74.8083870
33.8710456,-118.0596190
19.3607406,-99.2916739
44.8645456,-93.3530039
38.8133092,-94.5166338
34.1522117,-117.4728720
37.3394212,-121.8422393
26.1480803,-80.2555253
49.8375065,-119.6157179
49.8399992,-119.6113510
33.8467200,-118.1161310
42.0656696,-72.5140364
26.6159322,-80.0542472
40.7607508,-73.8305309
26.1261356,-80.1037914
37.1568081,-93.2288454
32.9566408,-96.6161467
30.2923945,-97.8251229
32.7103560,-117.1705578
38.3544457,-77.5111172
40.8874804,-72.3884302
40.7036304,-73.8088849
39.8295931,-105.0254791
33.5563213,-117.6856090
42.7894341,-78.8123175
37.1661874,-93.2621640
47.6171347,-122.3298229
26.2111210,-81.7498308
47.8595269,-121.9653008
26.6155446,-81.7963272
26.0338259,-80.1758819
19.2600726,-99.6289682
46.5932993,-120.6048068
42.6882499,-84.2844342
33.9665245,-118.1664907
42.7879650,-96.9409071
37.3932368,-79.2335322
19.4307833,-99.1607271
39.9124158,-86.2108246
36.1121727,-79.8790492
39.7364336,-75.5601552
30.3886025,-97.6502811
41.7278113,-72.8266513
19.4396943,-99.2028520
38.8924906,-99.3170469
27.8937697,-82.7809954
41.0629261,-80.0452004
26.2736021,-80.2497879
37.8097889,-92.2250417
39.0520928,-77.4526074
33.7900418,-118.0290320
32.7908399,-79.9395871
20.6761695,-100.4307060
26.1415111,-81.7965442
34.1825305,-118.3107376
29.5569058,-98.5170557
39.8754624,-75.5441796
49.1574268,-123.9676430
40.5704195,-79.8024866
47.8494732,-122.2524349
45.4393087,-75.6773738
37.9788120,-122.0669330
33.9425446,-118.4020468
32.4407062,-80.6871145
40.8138277,-96.6725221
41.1188311,-95.9237069
35.7605635,-78.7410902
33.4891572,-82.2018543
33.4780275,-82.1982200
33.7076678,-112.2733220
19.4361430,-99.1997481
40.2676726,-74.7823658
40.5421015,-74.2069369
40.8887336,-74.2599315
40.8902963,-74.2579047
40.6893231,-73.9809019
40.6447759,-73.7036567
27.0161477,-82.0528896
40.6998162,-73.9112732
44.4667738,-73.1809661
38.1820628,-122.2544214
27.2688733,-82.4829322
27.3861820,-82.4580928
30.3127150,-97.7385289
33.7891845,-84.3267735
37.4243503,-122.1708310
53.5465144,-113.5270224
41.2944803,-96.1169820
38.9748006,-77.0152593
34.0659131,-118.4433221
40.0689938,-76.3141568
41.9430634,-87.6794891
32.9357291,-117.0993235
33.8983590,-118.0066834
49.2273082,-122.9952420
30.2835675,-97.7416851
41.5495492,-88.1990522
26.5251136,-82.1916966
38.9422343,-76.5612410
37.8679931,-85.9442800
33.3237194,-111.6899492
44.8147344,-92.9308648
38.7287286,-77.7961912
53.6303178,-113.5406309
32.9070723,-117.1724010
34.6678085,-88.5622523
41.1061216,-80.6528202
32.5090458,-116.9926730
41.6319258,-87.9317059
34.2957462,-118.8438597
24.8139875,-107.4136467
19.4358182,-99.2016883
47.7613596,-122.1762446
41.8915072,-87.6269457
41.1567091,-81.4086711
45.4586775,-98.4419697
40.6115038,-105.0736030
41.7498783,-88.0131251
33.6581185,-117.7666400
33.9273109,-118.3837460
38.0513622,-84.7133802
37.7898419,-122.3946231
38.0527448,-84.7120825
40.6720276,-73.9774986
40.7086912,-73.8693224
40.7827156,-73.9484523
42.3767904,-71.0908433
19.4066412,-99.2719165
43.1368562,-76.2264411
35.1765368,-111.6674986
42.1601491,-71.7352271
37.9199438,-122.3475068
40.7268161,-73.9831737
29.6959048,-95.4151656
29.6929428,-95.4185697
47.2702208,-122.5143734
39.6474207,-79.9723094
39.6562826,-79.9456648
28.1833614,-82.3528483
43.0385659,-87.9070481
35.7418634,-86.9372030
37.7829105,-122.4316718
45.3871072,-75.6974168
34.4279519,-119.8762590
40.4807828,-88.9521120
33.4448907,-86.8266810
47.1424313,-119.2777748
44.9766319,-93.2627672
45.3830230,-75.6981631
38.6433235,-90.3347408
53.5419139,-113.9313319
44.3009058,-88.4182960
41.8830032,-87.6415303
33.6917177,-117.8875999
34.9493800,-81.9335580
34.0521014,-118.2632874
38.7887791,-90.6255279
38.8184362,-90.8782950
35.9755187,-112.1247000
43.9892678,-92.4617455
45.5201465,-122.3999450
43.7068271,-79.3989663
18.8675044,-98.9513167
34.0588639,-118.2404092
39.9494188,-83.0017070
21.1005101,-101.6342550
33.7599551,-118.1337482
42.0135496,-88.6782014
33.7664585,-118.1838541
38.5781754,-121.4942349
42.9596997,-71.4384229
33.7963462,-118.1244780
33.7906277,-118.1374612
33.6809394,-117.8609448
33.6766857,-117.8635932
35.9177719,-78.9586032
34.1745355,-118.3007048
38.6504069,-90.3380222
25.4802260,-80.4634541
43.4831319,-70.4724121
42.8666797,-73.9307834
34.0068918,-118.4125595
33.1149521,-96.6977596
41.9327680,-87.6541252
47.2634427,-122.4490970
47.2532740,-122.4383670
41.1278160,-81.6047793
51.0227428,-114.1147273
30.0517187,-95.1805463
39.7471706,-104.9911209
44.4489612,-73.2107523
19.4478813,-99.2065676
37.7294682,-121.9313800
29.9856311,-95.3497678
20.9682385,-89.6226902
25.8052448,-80.1250425
21.3783221,-157.9302610
47.6821479,-122.3172501
39.7470529,-104.9900484
47.7379001,-122.6370250
39.9600362,-82.9977581
41.1715625,-85.4822427
39.7423061,-84.1822165
33.2508104,-117.3007770
33.2263944,-117.3314317
33.2405873,-117.2936320
47.2746503,-122.4646070
42.0866201,-87.7004369
39.8791462,-83.0411824
39.4484098,-75.7305821
43.6334390,-79.6883622
35.0630862,-85.3097646
32.8139961,-117.2698337
32.7714753,-115.5514870
29.5841768,-98.6179309
40.7525470,-73.9094196
40.8657529,-73.9272044
32.8487164,-117.2732050
34.1520710,-86.8434805
47.1903456,-122.5096960
33.8909804,-117.2079687
27.5159834,-99.4519209
43.1980699,-80.0159849
37.6947043,-122.0864900
41.5491106,-83.5993139
32.4617106,-99.7053851
39.2137888,-76.8805587
44.8309058,-92.9580353
39.0166186,-74.8744211
28.4679794,-81.3092309
47.5208670,-122.2676070
39.0602675,-77.4708645
33.7586501,-78.9695922
40.6053881,-74.6889226
37.4169300,-121.9550000
43.5426525,-96.7310346
34.1502093,-118.0018180
44.8550063,-93.2433823
36.0827320,-115.1361150
36.0806424,-115.1357335
36.0814454,-115.1376811
37.3231282,-122.0548330
34.0705003,-118.4022460
32.7469159,-117.2508311
47.2160958,-122.4671740
34.4207194,-117.2941545
40.4926079,-81.4722184
35.1893481,-111.6638441
41.4565521,-81.9512711
48.1997423,-114.3290295
48.2359924,-114.3265064
41.8112757,-87.9743564
49.8939363,-97.1985313
33.8876777,-117.5209140
45.4186211,-122.4561802
41.7047740,-93.6238686
29.5838374,-98.6205044
45.4281844,-122.5400904
33.5778000,-79.0297092
33.9429740,-83.7522711
43.6321505,-79.8771554
26.0819084,-80.2353389
44.5337609,-89.5744438
32.9976938,-96.6989310
33.7892586,-117.8928560
52.1701099,-106.6902830
49.3069368,-122.9533963
47.5543730,-52.7681630
41.7700082,-88.0701428
41.2503841,-81.3626286
40.6528356,-74.5765460
40.8422221,-76.8382730
43.4723728,-110.7891105
37.2989382,-120.4813610
26.7004945,-80.0354410
36.0962501,-94.1516529
19.6925441,-101.1796590
37.6551894,-122.4108990
49.2011009,-122.9128360
36.8157288,-114.0660794
33.5095216,-86.8026024
38.6369662,-90.2616794
38.6444844,-90.2612494
32.5462746,-116.9748790
31.1600761,-81.3910622
38.5593093,-121.4411740
32.8973040,-97.0358121
34.1442849,-84.5124542
40.6771044,-73.9829762
40.5933229,-75.5454420
40.6310867,-75.4800120
36.8474104,-76.2919124
42.1907139,-87.8273635
48.4550718,-123.3754778
41.2069733,-96.1934740
41.7636877,-72.6693725
38.2169236,-85.7607751
26.1617730,-97.8880046
33.6518430,-111.9246780
21.3306017,-157.9232137
40.1572344,-74.0539233
33.2322415,-111.7231329
38.7166966,-76.6590081
40.1388734,-74.0612759
40.1778345,-74.6310364
30.2696769,-87.5878184
19.2792195,-99.6613540
33.2792829,-111.7862060
29.5321943,-98.5739755
29.5370857,-98.5751986
29.5408101,-98.5764539
19.2896967,-99.6223980
33.2178634,-111.7905380
48.4603999,-123.3319720
19.3621906,-99.2239540
19.5591155,-99.2968694
38.6429793,-121.4564451
38.6616526,-121.3547764
42.1385599,-87.9854311
49.9463327,-97.0828883
53.5201825,-113.5126077
53.4352151,-113.6060826
33.5098824,-112.3561040
33.5089400,-112.3574410
38.9283984,-77.2390582
40.7797916,-73.4509484
32.8881282,-97.0375164
43.1564921,-77.6083684
38.8090611,-90.3001982
38.7856974,-90.3532335
38.7674072,-90.2799408
38.6007533,-121.4267672
45.4330125,-75.6136394
38.9942802,-94.7233234
19.5063330,-99.2466333
40.0916641,-88.2462613
40.8125224,-74.4695284
33.6925893,-117.8929887
49.2672707,-123.2499290
40.0059112,-83.0089820
49.0448257,-122.7786520
40.8776461,-76.5041616
40.4809496,-85.5506568
47.3570557,-122.1179260
43.0359235,-76.1407798
40.4056532,-120.6341570
18.9351747,-99.1924950
18.9336966,-99.1974907
40.0952719,-75.0155537
49.1915327,-122.8908779
49.2063341,-123.0304797
38.7944060,-90.6222390
42.3141940,-88.4478983
34.4061405,-118.4661352
34.4159281,-118.4748169
19.0518787,-98.2193156
33.4562302,-86.7356415
41.8176339,-87.9172732
37.8986050,-122.5150110
40.8354288,-73.8613859
46.5671293,-120.4831613
19.6469338,-99.2066618
25.7209345,-80.2787327
40.8050643,-74.0779554
45.4546784,-75.5036608
53.2769218,-110.0142480
34.0981255,-118.3435591
29.9352713,-90.1109690
39.0102926,-94.7677501
33.8232237,-116.5469858
26.0035192,-80.3367133
26.0036108,-80.3377272
19.4257869,-99.1636216
50.4017544,-104.6196234
21.4587820,-158.0166423
47.2356677,-122.5272524
48.1159664,-123.4347814
34.4356121,-119.8038490
26.0471634,-80.2511271
33.1212702,-117.3138633
40.6120120,-75.3718624
40.2780230,-78.8464266
19.0443363,-98.1966463
26.0092133,-80.2995099
41.4444095,-85.9829903
25.7985038,-80.2727906
41.8157646,-87.8324063
20.9145856,-100.7442697
19.0338457,-98.2299267
19.0320266,-98.2320496
40.6508022,-73.7915347
40.6471704,-73.7911643
42.2241810,-83.3498269
43.6352008,-79.5632667
30.5425773,-84.2297301
19.0318498,-98.2323268
39.1323686,-123.1991320
33.4459825,-86.7914997
39.5614789,-76.3731311
34.1285553,-117.8904141
38.2584815,-85.6420938
36.0664011,-79.5199671
40.8071136,-73.9649082
39.5600630,-104.7822390
20.0205363,-155.6673175
39.5356852,-104.7905569
45.1339324,-93.3722466
26.1181859,-80.3924140
42.8909628,-112.4523623
39.5799327,-104.7244075
38.4213034,-82.2871345
38.8339433,-104.8263363
36.1587047,-115.2052734
38.4221494,-82.2663782
45.4203950,-75.6996477
45.4321998,-75.6174991
49.3284840,-123.1608655
45.0077590,-93.1648251
26.0954160,-80.2520726
40.7027759,-74.0127730
39.5872156,-104.6873885
44.9748649,-93.2742349
44.9790465,-93.2748697
44.9781436,-93.2725451
33.4565797,-117.6031903
32.7421564,-117.0560500
32.8609563,-96.8574593
49.1644211,-123.9336240
32.8642634,-96.8358169
41.4629326,-81.4807180
43.0431709,-83.3213778
39.8178750,-104.7725108
41.6510635,-83.5339300
49.1390281,-123.1383970
32.4688024,-99.7098729
32.8023902,-80.0194019
19.0428232,-98.2319286
40.7083708,-74.0074301
40.7234561,-73.9514323
19.0436778,-98.2355364
40.9849071,-75.1951742
33.8599256,-118.0473860
33.8602673,-117.9421650
33.9014717,-118.0822407
33.8164866,-118.0294070
40.6504970,-75.2942017
23.1558741,-109.7168930
23.0430957,-109.7050175
23.0380216,-109.7097315
44.9258448,-89.6543407
40.7581480,-73.9824848
40.7596521,-73.9852254
38.0542057,-122.1542190
33.5086307,-112.0457716
34.5466721,-112.4694010
33.9380727,-84.5205779
28.6180568,-81.2633149
42.0406972,-88.0336642
33.1657180,-87.5490143
39.2531908,-76.7354848
19.0592723,-98.2956251
34.8870973,-82.0714696
33.6904724,-117.3419800
41.1231702,-112.0208310
32.0160981,-80.9769880
42.9779990,-78.7340372
32.7311087,-117.1604830
25.8622386,-80.1935992
25.7330155,-80.3038772
34.1548695,-114.2756453
29.4239256,-98.5035963
34.1603990,-118.8243961
37.1032078,-113.5543061
36.1708720,-115.1448248
36.1693823,-115.1460974
25.6949687,-80.3002669
34.1866298,-118.9098710
25.9002993,-80.1599470
42.1806169,-88.3347754
25.9438978,-80.1471321
36.6256728,-87.3184593
25.7466479,-80.3353744
33.5747605,-111.7195150
25.6863496,-80.3647762
38.9202526,-76.9527748
40.4250047,-86.9115419
40.4292091,-86.9123739
39.5467743,-104.7929169
33.3787967,-112.1017498
40.6957951,-74.1730196
40.6966455,-74.1777675
40.4610681,-79.9476312
49.3056043,-123.0184380
38.2173399,-85.7551240
38.2172964,-85.7549688
43.0399760,-87.9009340
43.4073252,-80.5003252
41.6601296,-83.6149739
41.6604098,-83.6147405
42.5184300,-87.9468696
39.9356026,-91.3657669
42.1670516,-87.8442840
28.0144237,-82.7339714
47.5441023,-122.1638547
32.5724192,-96.3074181
29.9641066,-90.1867941
42.2400115,-87.9714526
39.7391336,-105.1928435
51.0843986,-114.1567954
40.7603546,-73.9611323
38.2564351,-85.7577873
41.6142327,-93.7707726
33.4201074,-110.8167180
42.6287224,-88.6147007
29.7763712,-95.8326023
40.7507721,-111.8660840
34.8646875,-111.8006167
35.4459891,-82.5322942
20.6881817,-103.2960899
29.5263574,-98.4713601
30.2627287,-81.5295804
36.1188962,-115.1720485
33.5738033,-85.0979743
25.9261685,-80.3090244
21.2797874,-157.8269666
50.0068335,-110.6649647
51.0385672,-113.3856233
39.3510596,-94.7677612
41.2430939,-75.8871901
47.8644161,-122.2834118
47.7756619,-122.3464590
42.6074185,-83.3000913
25.8871902,-80.1650841
34.0671652,-118.3442815
33.5797287,-117.6689540
40.9700498,-73.9551759
45.3428094,-75.6697994
36.7043800,-121.6672471
36.7000013,-121.6201374
41.4203291,-88.2724861
35.9935307,-80.0081398
40.7366716,-74.0301652
40.7406046,-74.0301442
47.6255373,-117.5360630
47.6237565,-117.5399190
47.6237129,-117.5392180
39.5492894,-105.0062281
33.8032091,-118.0148900
32.4324330,-99.7597406
40.5788348,-124.1463400
42.4369573,-123.3024970
38.9160653,-75.4416076
40.0558331,-84.2416124
39.5535782,-105.0076341
44.8997690,-123.0384940
38.8668966,-104.6819243
40.6621197,-73.7194210
47.4458114,-122.2601734
42.5249077,-88.9834113
38.8631310,-77.0606219
38.9052031,-77.0677090
39.0223293,-96.8172634
39.3276890,-82.1020174
49.0414779,-123.0868778
49.3087172,-123.0423870
39.2899665,-84.4660508
32.6148542,-117.0264795
38.8822969,-77.1164421
45.4200044,-75.7034411
43.6958233,-80.3658064
44.2689754,-76.4519414
30.3616445,-91.0130477
47.5376032,-122.2829914
37.2761317,-76.7471033
45.7826603,-108.5042234
42.7626012,-84.5005548
22.7752437,-102.5730056
42.7428079,-84.6261683
43.3923846,-79.7935177
35.2227075,-80.9474907
44.2568686,-76.5726137
35.6082291,-97.6194650
41.0145155,-73.9819597
47.3138571,-122.3178640
43.0932945,-87.8871980
40.4318906,-122.2872798
34.1411974,-118.2243463
39.3445203,-84.2678066
38.0172376,-122.1364116
44.4969710,-89.5130532
37.0194515,-120.1315370
37.2997909,-78.3970953
34.1147074,-117.7729531
34.1133331,-117.7640747
34.1098668,-117.7598540
41.6471131,-72.6775345
37.9838645,-121.3466111
48.9958703,-122.7516224
36.3125356,-119.3471670
33.7737999,-117.0062748
41.8738089,-72.6681600
39.1532662,-76.7283582
32.6245698,-116.9661887
36.0992040,-115.2967920
21.1123470,-86.8402950
19.4382427,-99.1936640
40.8612161,-96.6779649
55.1694703,-118.7685478
39.5953525,-104.8042502
41.8526537,-87.6231835
41.8800720,-87.6474916
41.8815422,-87.6522577
42.0105058,-87.8296258
29.7893236,-95.6889363
37.8239598,-122.0038165
43.1880283,-76.2471263
49.0481897,-122.7832770
44.9747141,-93.2334543
39.9533557,-75.1730454
21.0198980,-89.5962463
33.7807521,-118.1140290
33.7770371,-118.1144980
36.7121841,-76.2764006
37.7299346,-122.1942370
33.6101996,-111.9772910
33.4682348,-111.6854160
33.4671240,-111.6845770
39.1039834,-108.5511100
42.7425192,-84.6434810
21.8416489,-102.2908733
42.0633301,-87.9356291
33.5640498,-112.2883210
40.7066908,-73.6608974
39.6017366,-104.7091178
40.7296088,-73.5929880
40.7319784,-73.6127000
25.6533771,-100.2745805
37.7918446,-122.3946570
36.5940051,-79.4254412
34.0707767,-84.2948126
42.6061716,-76.1679165
30.2031790,-81.3856583
38.4645375,-121.4919703
40.6885615,-74.1771229
42.8242199,-71.5058996
42.0804544,-87.7980350
39.9007384,-84.2195824
40.7871321,-73.9544023
30.4176832,-86.6821692
42.1524319,-87.8358039
38.2906693,-122.0344482
39.7709931,-86.0700469
19.4786618,-99.1883051
33.8839364,-84.3161221
36.1051005,-79.9342288
37.2418905,-121.9316990
35.9545024,-78.9951331
39.6421876,-106.5905859
33.1755422,-96.8368936
43.5305817,-80.2264005
43.5317396,-80.2275727
29.9796814,-95.5092875
37.9249302,-122.0881627
25.9116605,-80.1397336
19.3497781,-99.1616458
29.8581136,-81.2667581
37.2140028,-80.4008558
50.4477363,-104.6058791
39.0616357,-77.1593090
32.5302637,-116.9568640
45.5483965,-122.6153613
32.8017816,-117.2381525
42.4938803,-83.4767611
34.0949705,-84.1744509
41.3713656,-89.1250400
47.6104785,-122.2006734
40.7490602,-74.3996231
41.3143327,-81.5193325
47.5612673,-122.3852753
43.6750799,-79.5557718
30.1886007,-81.6292214
35.9416619,-115.1166867
40.8566804,-82.2622514
41.7465047,-88.2005715
33.8416287,-118.2623320
41.9777154,-87.9069785
46.2196162,-119.7907155
40.5714628,-122.3509400
30.0054038,-90.2304924
32.8511513,-117.2538410
41.9791448,-87.9068993
25.6856100,-80.4376081
35.0475780,-81.9845183
37.5952823,-122.3860687
26.3686025,-80.2023802
39.0852595,-77.1511223
40.5226327,-104.7131180
45.5238310,-122.6819732
39.4465785,-74.6332561
51.0529669,-114.0406500
41.8444415,-88.0028952
34.0974286,-118.3225170
34.1469760,-118.2547903
33.0659114,-97.0813245
40.6641908,-73.7202259
39.9930152,-82.0310065
39.9828203,-82.0215397
36.1051225,-115.1753650
39.5424055,-104.9446048
33.7158862,-117.8849540
39.4233854,-119.7382911
46.0972057,-64.7409549
42.1840759,-83.1904224
29.9858252,-95.3395315
29.9853309,-95.3354040
29.6532908,-82.3390250
32.6285944,-116.9659402
43.7252676,-79.4496982
39.7758438,-75.5961840
20.8377363,-156.3425140
42.3091703,-122.8541914
42.2667599,-71.7941617
38.3225432,-122.3076914
40.0045035,-105.1035982
25.9557677,-80.1416715
33.3807896,-111.7534590
45.5142199,-122.6826758
46.7330052,-117.0281394
48.0766121,-122.1829986
42.3575442,-72.5527806
20.8863270,-156.6837032
29.5684888,-98.3275563
38.2826293,-122.2772306
41.9785351,-87.9064025
39.8698458,-86.1431213
49.2627257,-123.1001152
40.7466025,-73.9808600
35.2222397,-80.8451394
40.7742677,-82.4753661
33.8580795,-118.3029390
33.9457638,-117.4162826
38.8988570,-77.0402607
42.3186569,-71.1763681
47.0545854,-122.7774122
44.9006693,-93.5694961
45.4262535,-75.7192788
44.8831960,-93.2118538
39.9992938,-82.8840303
40.6546597,-74.3028219
37.3541368,-79.2265096
28.6001272,-81.3276374
32.9987750,-96.7943770
41.9765982,-87.9013080
49.2547323,-123.2366350
50.0945979,-122.9909620
39.9978269,-82.8818203
44.8615746,-93.5428937
38.2828817,-85.6326100
25.6599043,-100.3699010
33.8768273,-118.2179300
33.9560888,-118.3959470
33.9567738,-118.3968913
36.7322242,-119.7839010
34.1812668,-77.9190140
36.0732559,-79.7964745
40.0346383,-105.2598971
37.3367668,-121.8801360
42.1490814,-71.4875180
39.7072735,-104.9873608
34.3493799,-84.0497446
25.6377825,-100.3162810
39.6007175,-75.8285313
40.7734593,-73.9598061
32.6305663,-117.0866941
35.3839031,-119.1047291
45.4088194,-122.6259772
19.2430366,-98.3883218
44.9733604,-93.2361466
40.1295519,-75.4040928
41.8084997,-87.9020729
40.4250281,-105.0779737
18.2343252,-66.0581210
36.8617777,-76.4678576
44.6931892,-79.3988120
34.0805181,-118.1522450
40.6445189,-73.6388673
40.3185328,-79.6888504
43.6480721,-79.3964151
44.4518550,-88.0863163
40.8242896,-73.8367552
21.9241927,-102.2899078
42.6351072,-83.1323583
29.2605467,-81.1101676
39.9136126,-104.9225147
47.1186250,-122.2928851
40.0012043,-83.0080492
39.9859907,-83.0281561
39.9933491,-83.0271049
38.4553597,-121.4035800
38.4593616,-121.4155230
43.6307521,-79.5556551
49.3254284,-123.1367676
30.0156130,-97.8635680
42.3546543,-71.0548229
37.8896704,-121.6218246
42.3057612,-71.3978221
40.0564029,-75.6481722
38.4446773,-81.9781189
42.9388565,-88.0477674
41.0653687,-81.4813624
38.3936383,-121.4181769
49.0273680,-123.0689767
47.3221741,-122.5886418
45.4172649,-122.6294210
26.5624136,-81.9561625
39.9992638,-79.0460065
35.9721158,-79.9945326
37.5335561,-122.2938150
44.4846033,-87.9718645
34.0447262,-118.2660349
45.2936582,-93.7726973
45.5651805,-94.1452700
35.9844244,-80.0245484
28.4653980,-81.4736814
29.3571100,-98.5246353
38.9107922,-104.7153166
35.2904028,-80.7653756
34.2522438,-116.8850282
39.6041492,-75.7477595
50.3076403,-107.7749078
34.0451433,-118.2319840
44.8647997,-93.2888110
42.3606238,-71.0539479
33.9787154,-118.4377891
39.6372690,-84.2191137
38.9694981,-76.9365889
35.0807746,-106.6174460
35.1975516,-106.5883660
42.1047062,-80.1309429
37.7911103,-122.3987047
35.5440183,-82.6592939
42.1361014,-88.4292283
39.6323333,-106.5212166
29.9184670,-95.6897317
29.8775032,-95.6470067
32.8085302,-117.1151730
42.2556799,-87.9482061
49.2643391,-122.9814886
42.1066359,-87.8038334
41.8022881,-72.2414902
40.9791978,-74.1155603
43.1740782,-79.2747206
38.4410524,-122.7124628
38.4409297,-122.7123183
29.7048865,-95.4249877
38.7957806,-77.6092771
47.1200493,-122.5561287
33.4802249,-112.1120782
38.9486927,-77.3388805
32.7914010,-96.8040872
38.4409948,-122.7124383
47.4935850,-94.9108805
34.8635409,-111.7930059
39.9136706,-86.1086051
39.8392918,-89.6037997
37.6148700,-122.0874575
39.9692076,-83.0048947
38.8819689,-77.2287421
40.7518367,-73.9902569
43.1901740,-79.2274250
32.6503087,-117.0868940
43.0443228,-76.0679562
53.6272383,-113.4087718
53.6282754,-113.4097549
43.1376207,-79.2157191
37.7628773,-121.9600750
33.3044512,-111.9834994
48.2101910,-101.3197780
25.7928358,-80.1892368
39.3537236,-84.3670947
39.5339040,-83.4457763
28.5429808,-81.1537123
37.4422229,-77.5802253
37.6479225,-77.5858432
33.9833702,-117.7140357
33.9638785,-117.6921988
40.8892217,-74.2723886
37.6570534,-77.5258159
40.2346336,-74.9452817
37.2688696,-77.4110700
39.6310758,-106.4178906
39.6320833,-106.4161309
33.8956777,-117.4703283
37.7936280,-122.3946669
35.1041748,-80.9404337
53.5222637,-113.6222360
32.9777793,-96.7665073
41.2510467,-95.9867136
43.8256786,-79.5388762
43.8252101,-79.5346473
38.6564483,-121.3840280
33.8352829,-117.9140531
36.3256812,-119.6733830
33.5219608,-117.6183620
45.5932314,-73.2086380
32.8323543,-117.1659404
35.4124716,-119.1113577
37.8258631,-122.2093530
40.7188188,-82.5490060
35.3846979,-119.0434478
37.3310478,-121.8119409
39.2763675,-74.5679634
43.1525629,-86.2045282
32.7717633,-117.1394230
28.0325369,-82.5413514
25.7573095,-80.3772033
43.6512021,-79.3680185
41.7191800,-88.3746302
38.4959639,-121.5076530
43.2096400,-77.6971131
34.0811026,-117.7190012
36.1322798,-86.6699798
40.2346899,-74.9416215
43.5921811,-79.6415752
43.5927475,-79.6450192
32.9496368,-96.7694233
41.5807772,-83.6815538
19.4222600,-99.0782457
19.4226432,-99.0779971
33.9356233,-117.1788288
20.6217617,-87.0765274
43.5582210,-79.7120115
33.6521868,-117.7454278
41.2143939,-96.1079339
35.2204266,-80.9461000
35.8665382,-78.6202031
41.2491385,-96.0482710
43.7780718,-79.3433314
41.7015278,-83.6531903
38.5753151,-121.3826241
38.5475948,-121.3946442
33.7076775,-78.8619676
20.6384904,-103.3121950
39.3615250,-84.4614833
41.0508013,-74.0617456
43.8532095,-79.4361047
32.4581178,-96.9934639
43.4652906,-80.4596113
42.2237071,-83.4844180
40.7531459,-73.9851227
38.7062945,-121.3262491
33.8319408,-118.1644652
35.9664030,-78.5430634
34.1403272,-80.9517802
